,name,geometry,probability
7820,436279130,POINT (218004.35113907084 439991.6395205209),4.504118255220713e-06
7821,213257089,POINT (106839.81150191958 428869.15383526206),1.2142925651612638e-05
7822,214247142,POINT (107157.9946161697 423686.5817773961),6.693542756868553e-05
7823,383099009,POINT (191591.53734908765 349551.007899912),2.561297946529216e-06
7824,383099010,POINT (191539.85535900542 349503.96790187794),9.660574403464201e-06
7825,420454116,POINT (210119.7990776395 527221.2146388617),8.541416541459635e-06
7826,459482009,POINT (229542.77233163107 541419.7677725614),1.9947450537667294e-05
7827,512539002,POINT (256230.44839477987 569649.4254783985),6.129142672688143e-05
7828,420454268,POINT (210018.27903466905 527156.3246430949),1.5148639402328443e-05
7829,469355036,POINT (234555.98874684717 477992.2100512192),1.1426820889657185e-05
7830,7830,POINT (101302.52727486745 448257.86418323923),0.0
7831,203296030,POINT (101627.88999305887 448166.3136410868),0.0
7832,258431144,POINT (129183.58808791838 515819.5484176772),9.689855849830704e-05
7833,291254254,POINT (145553.42310110645 427294.9404696361),4.254229889425086e-05
7834,290254060,POINT (145433.81409418842 427031.7664708153),0.0
7835,313171038,POINT (156572.01170985177 385686.9257575769),0.0
7836,312171092,POINT (156441.66071803283 385913.9487626589),6.632015219316899e-05
7837,396283055,POINT (198376.53749548984 441728.47004436795),3.570067686599539e-05
7838,477451036,POINT (238977.70149644482 525739.3855135939),2.5309397849675487e-05
7839,184249047,POINT (92006.31078235748 424734.03436280944),0.0002544141553010665
7840,161263055,POINT (80657.09406089742 431661.74485021865),0.0
7841,303227060,POINT (151792.33765172889 413935.08913258975),3.511541133373134e-05
7842,303228137,POINT (151912.8432379637 414145.56007089623),0.0
7843,600025030,POINT (167511.00400562913 405359.09326524154),0.0
7844,335211009,POINT (167887.97685581553 405555.82089611574),3.0833180776208315e-05
7845,7845,POINT (66643.10069573464 439045.02142091386),4.031985462365646e-06
7846,133277101,POINT (66697.89766800147 438929.1363685293),1.5248908043788174e-05
7847,249191017,POINT (124879.81421732595 395838.766873992),0.0
7848,379223117,POINT (189815.16330864132 411580.00602303905),0.0
7849,286258029,POINT (143120.78718630795 429363.6665703046),0.0003753097351260758
7850,361045002,POINT (180494.7406850124 322913.32509201736),4.982893772508556e-05
7851,361046021,POINT (180635.6243716585 323078.98483114975),5.463396177747423e-05
7852,276359142,POINT (138039.86177863379 479775.5315989805),0.00021540189608601414
7853,276359238,POINT (138126.86157885095 479766.65688615217),5.007377257442618e-05
7854,206227049,POINT (103384.07971807964 413859.9528314487),0.00014534890622272076
7855,207225039,POINT (103811.13765610554 413029.8518076182),0.00022647840626988523
7856,321179052,POINT (160628.55882620576 389725.32065743057),6.705723966348042e-05
7857,320179023,POINT (160304.48782869458 389735.48766715196),0.0
7858,600080166,POINT (197379.14054306393 573293.3241814374),1.7987524840667467e-06
7859,395546087,POINT (197542.96192345233 573309.553825409),0.0
7860,450419008,POINT (225028.81666260475 509724.72919417423),8.10197418709263e-07
7861,450418023,POINT (225137.72907789395 509429.9232621473),8.694015314833113e-07
7862,465416060,POINT (232970.19566755873 508035.40890813916),8.50748427538725e-07
7863,465416061,POINT (232930.47665310622 508049.493909534),3.118117139145489e-06
7864,333360043,POINT (166826.1776010285 480134.6371992904),5.296318094140419e-05
7865,332356032,POINT (166103.64754210511 478110.57821476355),0.00010564761002813216
7866,600033181,POINT (253265.65430909258 469928.5169685238),0.0
7867,255367062,POINT (127646.99952924562 483585.43546486594),0.0002648834322552232
7868,448427062,POINT (224106.04439445105 513881.6272897467),5.060039957507769e-07
7869,600093980,POINT (158769.9197312325 469234.70425462106),0.0
7870,221472014,POINT (110899.55053343697 536043.4298801732),2.1551101230114276e-06
7871,148270051,POINT (74456.90016953439 435465.5541091344),0.0
7872,210392225,POINT (105402.49290896037 496431.5901709239),4.6775188195141896e-05
7873,168275120,POINT (84329.65093313057 437864.34174485225),8.506575741143937e-05
7874,7874,POINT (94895.88948138557 430868.1812990941),0.00024148364067089307
7875,194269472,POINT (97446.8236891353 434523.26723045786),0.00027813959027768996
7876,195341030,POINT (97561.5013129457 470792.5390255308),3.508906046902716e-05
7877,255330180,POINT (127753.65323161428 465022.02338165767),4.084041119158338e-05
7878,405471046,POINT (202715.3446625531 535683.7479627888),1.0926019861008226e-05
7879,380508135,POINT (190372.6627769845 554284.6641995641),4.343519375555001e-05
7880,314549020,POINT (157200.2998686075 574892.987218161),1.5202480714922917e-05
7881,410340076,POINT (205428.12582040063 470076.72996671364),0.0
7882,492359026,POINT (246273.49971563308 479512.36573915166),3.0968183518865915e-05
7883,423279039,POINT (211824.83900676444 439881.1906777867),1.376578440814783e-05
7884,423279044,POINT (211876.1820000523 439880.43867646303),2.6092471217694596e-06
7885,470372013,POINT (235285.58901967367 486305.24877148855),1.2460566295944932e-05
7886,600112823,POINT (235354.55564038866 486284.9912292708),1.0690301385778306e-05
7887,472371043,POINT (236128.2196237614 485772.431956202),1.6037460664325312e-05
7888,600109308,POINT (196873.2606415287 442658.16719159565),1.0988510908992137e-05
7889,600109309,POINT (196925.5587850583 442612.56712985627),3.2697006404699086e-05
7890,364549103,POINT (182053.83814924947 574508.8823705927),2.3427613413055384e-05
7891,364549102,POINT (182083.85315564877 574565.2963692066),1.3016951365831585e-05
7892,358266062,POINT (179132.53397734175 433031.72756648704),0.0002358016270815383
7893,365061184,POINT (182913.52115187663 330759.29954180727),6.051806333267625e-05
7894,366060024,POINT (183107.42410545878 330459.33754558064),0.0001354606859312993
7895,367061035,POINT (184052.26793508176 330339.91752214375),0.00013733619587514258
7896,217376088,POINT (108773.52158020463 488330.34607004304),3.616944063394561e-05
7897,380218057,POINT (190384.32909795805 409314.7432491264),1.691284899674421e-05
7898,371427015,POINT (185859.5773085303 513785.2575754609),4.251203846429337e-06
7899,167302244,POINT (83816.82974839336 451119.6348226764),0.0003940472557197614
7900,274297101,POINT (137381.23778906782 448571.96694293054),6.449139808300084e-05
7901,240214039,POINT (120048.49053822432 407138.88543585973),0.00011917092268002059
7902,600012715,POINT (104000.26012695175 420710.89429943246),6.478866481998557e-05
7903,208241091,POINT (104139.66942027211 420699.1376540507),2.646487540321883e-05
7904,600074983,POINT (108536.06337635237 428125.9779660395),2.4016091418922012e-05
7905,217256055,POINT (108587.45839628589 428245.3650752031),0.0
7906,248257008,POINT (124347.18377069636 428504.4821997898),0.00014502060640883788
7907,419441013,POINT (209953.65519724428 520589.57368602505),0.0001260371644256546
7908,419440107,POINT (209899.44916465762 520459.836688799),3.239864050560184e-05
7909,487361058,POINT (243832.52063516233 480942.00372968183),2.5402171502191868e-05
7910,259365029,POINT (129698.27855616166 482796.86539698194),0.00011191589396495104
7911,258365118,POINT (129441.88755160276 482794.5904051902),0.0001213640335938228
7912,276303127,POINT (138068.1018643535 451711.8919466196),0.00014604205431083053
7913,465507106,POINT (232913.7328997597 553448.0555498484),5.539717242952152e-05
7914,362272065,POINT (181363.95802927838 436057.72447035636),0.00011732020837029637
7915,353260036,POINT (176912.98293486214 430250.9035437943),5.095189614966572e-05
7916,353260029,POINT (176807.51793942813 430297.5515472395),1.3681175352347937e-05
7917,235367079,POINT (117852.2742191755 483633.1997776667),0.00016557806181261025
7918,413410111,POINT (206701.78529367992 505088.4337311975),6.754061524483372e-05
7919,334328131,POINT (167221.2811443459 464190.4591091726),5.609398293466477e-06
7920,334328132,POINT (167222.24614400364 464178.805109071),4.0898141495302177e-05
7921,600125108,POINT (86096.15884479534 432115.3663533749),0.0002461961020643691
7922,235359060,POINT (117515.94221631471 479865.7607795282),5.928274689657937e-05
7923,354260023,POINT (177389.78891425717 430052.69052836916),4.575019740899971e-05
7924,370504011,POINT (185376.5698229859 552490.5403912285),2.9921594126974926e-05
7925,366121115,POINT (183215.01952603005 360958.2730107416),1.5404803732619335e-05
7926,367120018,POINT (183597.44845105754 360478.36700365914),3.1583725801046365e-05
7927,510356091,POINT (255241.2819853826 478281.33737051813),3.5891703518159905e-05
7928,304221195,POINT (152264.51254651984 410678.8330854831),0.00011942606304080849
7929,304220003,POINT (152126.900528978 410114.20308431203),7.257217450055284e-05
7930,376268140,POINT (188269.77366099437 434401.4862636692),2.870530870608232e-05
7931,219355187,POINT (109692.14394108247 477680.1570259271),0.00024921302873658947
7932,365061188,POINT (182886.81016402334 330925.3835374405),0.00016474212049855108
7933,376268148,POINT (188462.57565329704 434454.08625882387),7.115132392074839e-06
7934,388041115,POINT (194328.3887326141 320582.738572253),8.103234957320345e-05
7935,172292039,POINT (86264.48217719923 446497.22071603837),0.0002410301364992132
7936,173290052,POINT (86586.07932391956 445211.533698387),0.00020449016927987827
7937,213197074,POINT (106741.13745145846 398592.3465694609),2.189825985303452e-05
7938,201193020,POINT (100737.63159461737 396803.79533811787),6.980533654126408e-05
7939,525336003,POINT (262690.46455140813 468424.51622680057),0.0
7940,229379069,POINT (115130.56303533491 489660.64587228576),0.0002909542721756317
7941,236381065,POINT (118485.46923770334 490574.26176799426),0.0003064149476739295
7942,285313119,POINT (142959.77549291216 456838.22357729817),0.0004331563358146747
7943,335159004,POINT (167550.85938840665 379933.5514121403),0.0002397307505825431
7944,168275061,POINT (84255.79306187571 437854.25374758325),0.00020895006574764185
7945,448374007,POINT (224477.26728653043 487253.661361103),9.071567396083268e-06
7946,245363076,POINT (122701.33638508942 481928.8206186935),4.642833097772338e-05
7947,316168035,POINT (158161.96465769896 384347.7387032284),0.0
7948,477378024,POINT (238649.22464127114 489471.3018443653),2.5039226829782617e-05
7949,7949,POINT (44469.612925259295 390014.59108354396),0.0
7950,7950,POINT (130701.05157025186 482660.70941444737),0.0010136488269984615
7951,7951,POINT (135521.50859005083 480938.86820414837),0.0
7952,173290057,POINT (86580.2983091414 445315.2666990837),0.00020359271711691638
7953,172292046,POINT (86263.31616462643 446579.9527164522),0.00024519174519948146
7954,165182145,POINT (82686.82853824862 391078.7684716659),0.00016103709679334132
7955,162181045,POINT (81124.01163316959 390678.6575332478),0.00035733927593236894
7956,184212076,POINT (92490.74847517282 406090.2562506098),1.0247737968692232e-05
7957,195327096,POINT (97950.83936165877 463967.2273741597),0.00018066245091637897
7958,282312092,POINT (141250.93794784753 456005.99767652893),2.9340394649750386e-05
7959,511559009,POINT (255623.07985908282 579843.1551592413),0.0
7960,511558074,POINT (255717.13709591285 579129.0280510284),2.121788550660416e-06
7961,600080325,POINT (255740.67327044182 579437.7310117676),0.0
7962,230495157,POINT (115132.81428772646 547678.7676997387),3.752838462185162e-06
7963,7963,POINT (111504.36796166419 480416.02197370765),0.0
7964,371078070,POINT (185756.90306100223 339346.4292345891),0.00012541216142488129
7965,371077059,POINT (185673.35004128818 338638.54525278474),0.0004258216638688393
7966,527553064,POINT (264003.63288863894 576579.7531464611),1.4156500668853835e-05
7967,235373105,POINT (117889.2712131004 486785.20778212557),0.00014990947504897072
7968,334144047,POINT (167371.57911756448 372259.67140783544),0.00015197489288851972
7969,388204032,POINT (194024.30819936094 402278.9078412349),9.047453373499204e-05
7970,300230124,POINT (150489.6426981028 415237.65918695385),0.0002066001054970979
7971,600111865,POINT (224026.10877766082 474044.4536969854),1.691532386507479e-05
7972,447347060,POINT (223707.19628729892 473890.58567718015),2.194089594156734e-05
7973,266223076,POINT (133260.2189452331 411681.9267214672),0.0001834552160034276
7974,387314066,POINT (193802.1399419474 457108.25719587744),8.199612887164048e-05
7975,333328043,POINT (166793.6561478571 464308.23112321604),0.00012189709914474363
7976,493553098,POINT (246548.98681313032 576804.5189140172),2.60982920550211e-05
7977,495553048,POINT (247770.73988989118 576683.8228620485),3.6682844849771744e-05
7978,244365087,POINT (122691.46338842 482386.57062022586),0.00035924557489289865
7979,326207013,POINT (163019.17028008765 403829.3066930623),8.666446906566304e-05
7980,326204017,POINT (163428.02021664914 402031.32966536714),5.4435450722176205e-05
7981,393323024,POINT (196620.40702451684 461818.9552054652),0.0002863203490191798
7982,371524031,POINT (185680.50526941218 562428.8313166221),1.3403103879071115e-05
7983,371524104,POINT (185798.09927903497 562177.7843140153),8.119912275871737e-06
7984,460373043,POINT (230177.76052827112 486845.10615136434),2.275797756485936e-05
7985,306192058,POINT (153138.14607775558 396328.4839309684),8.605021349397839e-05
7986,307189022,POINT (153992.6540293731 394957.3628941092),0.00012388542010491587
7987,301218076,POINT (150964.4235129426 409465.4961147234),6.104807436696105e-05
7988,301218072,POINT (151041.39551364727 409498.304112604),4.0709529280436264e-05
7989,291211040,POINT (145594.81343438648 405672.76625096414),9.989713413830798e-06
7990,235252011,POINT (117614.86926771958 426354.21541857556),0.0
7991,600030304,POINT (142757.08997358973 485102.5193056734),1.5274650444079355e-05
7992,386101010,POINT (193323.54798663536 350893.07083816594),9.986394508949754e-05
7993,600091524,POINT (193949.72942046568 351416.9973658955),8.378053853110479e-05
7994,290259036,POINT (145123.130185388 429986.96051122935),5.063875154505868e-05
7995,289259077,POINT (145065.8501857982 429984.66351307026),1.4273149139007027e-05
7996,260223052,POINT (130384.67209009656 411550.57281970716),2.187747795010266e-05
7997,235367083,POINT (117827.99721806435 483663.59577850124),0.000309276423067481
7998,207223053,POINT (103581.62365678564 411707.8115245604),0.0
7999,7999,POINT (197743.0828249415 392541.480684288),0.0
8000,315160031,POINT (157952.81251867395 380250.76569434366),7.326324785284307e-05
8001,178263142,POINT (89416.06064679637 431568.5775126445),3.790655918092059e-05
8002,179263110,POINT (89520.07864458114 431543.9029585013),6.250730560992147e-05
8003,170272152,POINT (85196.00223466015 436127.7077722873),0.0
8004,62196011,POINT (31036.16902892291 398081.53572021605),1.2405723224816237e-05
8005,375092031,POINT (187733.66003516733 346345.1210483397),0.0
8006,387498070,POINT (193721.21822692943 549141.9831102863),6.264450152057646e-06
8007,103177044,POINT (51876.40200740671 388951.0057570738),7.268838632593021e-05
8008,103177043,POINT (51823.55306964323 388966.5317594608),1.3558429182947526e-05
8009,167182181,POINT (83666.37886662004 391408.2484337512),9.922776415971525e-06
8010,167182122,POINT (83621.36589722519 391391.72543548123),4.83592542644749e-05
8011,221254068,POINT (110939.01499049245 427251.3976697389),6.778106725195923e-05
8012,361279025,POINT (180856.46019199677 439693.4315162649),0.0
8013,253269041,POINT (126944.81473083017 434505.7671672297),0.0
8014,481365043,POINT (240634.64256921122 482600.57282494695),5.203676138638692e-06
8015,162295014,POINT (81115.69417322711 447772.7737287306),0.0
8016,162294053,POINT (81054.56088334497 447168.6689088217),0.00011351889360505616
8017,213214039,POINT (106662.02222083912 407015.3046445249),0.00013020601577018123
8018,202193007,POINT (101194.81916290241 396604.7677686588),0.0
8019,201193024,POINT (100913.89525115046 396701.3357804112),2.2592960414702804e-05
8020,246365059,POINT (123239.24340554207 482539.8716030951),0.00030821597893941995
8021,246365086,POINT (123205.88340454131 482534.35160414374),5.7213404609495575e-05
8022,397332086,POINT (198663.606362082 466371.28416150814),8.643089233327183e-05
8023,165274051,POINT (82649.4157199961 437259.166685111),0.00012525702440085605
8024,173264014,POINT (86969.48117468545 432196.499610433),0.0005998027178558996
8025,276318300,POINT (138291.90105674823 459147.57299660775),3.228315871452505e-05
8026,276318141,POINT (138069.39005583766 459068.6130033219),0.00013355790953545405
8027,170313014,POINT (85485.31663583605 456772.44378079224),4.214354260996409e-05
8028,267223013,POINT (133678.81392755773 411723.7667074912),0.0
8029,267223066,POINT (133725.1179260816 411745.2437061185),4.784826002883016e-06
8030,189257089,POINT (94808.44369143281 428770.01528644725),0.0
8031,189258137,POINT (94934.56863431583 429091.5422841201),6.906526596920738e-05
8032,224366004,POINT (112128.76493665088 483425.9749593136),0.00014517260483271597
8033,318533041,POINT (159277.20669309128 566735.5412014698),1.9363202948582013e-05
8034,334361008,POINT (167038.78361880456 480740.99819461006),0.0
8035,268256004,POINT (134478.21931780738 428094.0048457788),2.7416945718158438e-05
8036,269255005,POINT (134506.50231394047 427974.2288436036),0.0
8037,218406147,POINT (109482.18721269346 503206.39503867656),0.0
8038,219407070,POINT (109596.77021643321 503616.5510345278),3.883521295442812e-05
8039,377414036,POINT (188809.61026961266 507178.82249321585),1.3782187346751964e-05
8040,397546038,POINT (198829.20739942542 573243.4867789798),1.7129611751257075e-05
8041,600100471,POINT (163021.58162794652 499059.15197782125),0.0
8042,231191036,POINT (115728.52752193701 395510.9222053252),0.00010058600350241983
8043,231191035,POINT (115645.42853707534 395443.79220789525),0.00031099656954592503
8044,175221005,POINT (87781.82290568715 410737.7684175305),0.0
8045,258431120,POINT (129088.72308074689 515702.8354208727),0.0
8046,8046,POINT (169665.30137648847 409492.0475509708),0.0
8047,235378103,POINT (117977.67221109505 489433.615782782),2.73130890667324e-05
8048,249223115,POINT (124656.81449995688 411707.8790231045),6.921070186400258e-05
8049,311334301,POINT (155849.8892491176 467620.1004878466),5.554629146204671e-05
8050,311334180,POINT (155674.3202546298 467808.4974945493),0.00016409411170845267
8051,319555064,POINT (159515.81792281903 577526.766123947),0.0
8052,394284071,POINT (197186.6866136415 442264.0660803478),0.00013135210577683868
8053,280367075,POINT (140471.4357009268 484173.06505606556),6.421063834904478e-05
8054,399528157,POINT (199578.4909695693 564145.0078005347),1.9927836122313642e-05
8055,399528070,POINT (199559.71275731848 564329.503300162),0.0
8056,375268192,POINT (187513.44669033954 434194.07328268554),2.8562509120904467e-05
8057,235375083,POINT (117919.4942126212 487583.08778232965),0.0001575356588775351
8058,252309018,POINT (126193.49808251653 454755.76736589335),0.0007130959761038272
8059,252309017,POINT (126287.62508077337 454744.82936264743),4.085190633102431e-05
8060,370041013,POINT (185017.8082794275 320552.76585490175),0.0
8061,416543108,POINT (208348.16574438283 571807.1514341101),0.0
8062,369551127,POINT (184747.45463663212 575749.345268975),1.1302572046961883e-05
8063,369551133,POINT (184706.92062828058 575723.1072705414),4.124045505808928e-05
8064,309535012,POINT (154741.8177247156 567749.7663461005),5.632535953345814e-06
8065,307534009,POINT (153946.72071242734 567048.7983770048),3.0152104078014458e-05
8066,600020172,POINT (234709.8062818238 560782.6061760182),0.0
8067,382098063,POINT (191224.9524214872 349261.06491332117),0.0
8068,501553048,POINT (250683.31317798854 576610.7057375092),4.653077785337876e-05
8069,178263136,POINT (89173.71869249876 431674.3275226277),5.8714114931155874e-05
8070,178263147,POINT (89222.79368203587 431662.2705206719),4.10045559366748e-05
8071,300206223,POINT (150281.81331408847 403167.76607768546),0.0
8072,300206237,POINT (150137.15631918938 403300.3510834583),1.1913721716460238e-05
8073,243232114,POINT (121861.51981127415 416455.1361694624),0.0
8074,436279129,POINT (218022.3281308989 439960.44151992816),6.538195495441177e-06
8075,8075,POINT (118217.70420783536 496892.4347788228),0.0
8076,236205112,POINT (118381.72311063633 402961.4481690597),0.00012366260652714824
8077,370377030,POINT (185240.65521169928 488538.9156279338),0.0
8078,260256028,POINT (130474.40445620712 428097.10098263185),0.00023258118609971576
8079,462451068,POINT (231380.95017033245 525905.3158219903),0.0
8080,334159116,POINT (167255.57439057998 379797.0134201836),0.0003335185882603296
8081,67180030,POINT (33788.1284472361 390367.2795447797),0.0
8082,67180029,POINT (33970.286236902575 390233.67053588404),4.557353008962154e-06
8083,358131096,POINT (179061.88820800663 365636.3950983661),0.00015118256604296925
8084,106216005,POINT (53407.84677765342 408284.7698261651),2.0184402071235515e-06
8085,278365165,POINT (139239.9516618422 482870.36009139253),2.70330946217613e-05
8086,182186188,POINT (91428.82334556432 393387.7681322417),2.6769937276812668e-05
8087,364041049,POINT (181964.07285574015 320856.07193375094),5.386848533766261e-05
8088,463513076,POINT (231528.26861338102 556875.2275882819),6.968883583347644e-06
8089,463513130,POINT (231525.42778555566 556891.4229283126),0.0
8090,460559292,POINT (230441.04441444378 579725.6995715529),0.0
8091,406156030,POINT (203488.47808161768 378488.03748889297),0.0
8092,393519060,POINT (196708.82168530137 559644.7649336817),0.0
8093,465416064,POINT (232821.8486614974 508244.1909120926),5.612789646567941e-06
8094,463417001,POINT (231911.84038499367 508748.34094258473),1.2000675512352256e-05
8095,600096398,POINT (108552.63455889867 399020.5119336161),2.5050700321492376e-05
8096,217198047,POINT (108561.4379865671 399030.59450336226),0.0
8097,177244039,POINT (88587.36307560129 422307.630477303),3.9111091339168304e-05
8098,396334046,POINT (198319.23542750548 467295.6741747627),9.328869306344388e-05
8099,396334044,POINT (198293.65243128903 467351.0071757043),5.495044006669637e-05
8100,335232167,POINT (167671.55344350118 416373.51795468543),0.0
8101,209221099,POINT (105028.90747863782 410464.4187378794),0.00012813513392788693
8102,190257029,POINT (95060.70563731068 428749.6612766854),0.0
8103,199342095,POINT (99902.3538429652 471402.04632986),0.000146953142009151
8104,205343056,POINT (102713.88891316147 471700.1182382013),0.00015350376802948903
8105,184336072,POINT (92620.58591013889 468373.62256414205),4.814740296646527e-05
8106,355478074,POINT (177878.8175712591 539031.7657385682),2.2807999918053817e-05
8107,396374124,POINT (198287.50691808615 487440.17620388727),5.218032942180866e-05
8108,211346019,POINT (105667.29293466035 473222.82914541813),0.00018679672175438947
8109,195341048,POINT (97844.6715608395 470932.2416365029),2.2302847554348276e-05
8110,308320113,POINT (154425.14954476772 460343.87139531504),0.00010521731525496118
8111,499455172,POINT (249783.0400589492 527727.4900358439),0.0
8112,148270059,POINT (74303.70727009593 435501.15808518446),6.121100296291945e-05
8113,235371042,POINT (117851.81521408513 485679.7677815236),0.0
8114,415271140,POINT (207657.9940481077 435832.0527610923),5.20214200431445e-05
8115,66185019,POINT (33194.05041993704 392657.9335885847),3.601424334481002e-06
8116,366041054,POINT (183169.27365005141 320894.21989592473),2.433249773798107e-05
8117,479385023,POINT (239789.78121424984 492625.82078011305),0.0
8118,207296006,POINT (103871.86406999966 448257.14509190153),0.0005370879181652134
8119,207296001,POINT (103911.52606728853 448250.6620904518),5.8157332016992525e-05
8120,187321247,POINT (93762.0677392379 460591.9285057274),6.88501894885573e-05
8121,436279110,POINT (218428.50806409557 439948.68650959723),0.0
8122,600010042,POINT (197614.49030348103 483068.8877251528),0.0
8123,268256003,POINT (134458.51432014338 428163.42684714845),0.0
8124,420449077,POINT (210266.30009670666 524590.850029989),0.0
8125,236376170,POINT (118088.37446958399 488407.8394281029),1.5447783466463302e-05
8126,262364002,POINT (131358.76557547308 482417.26834262046),6.610769746237907e-05
8127,263364004,POINT (131660.26057624066 482240.26733240526),0.00010765355099535495
8128,173309126,POINT (86834.32888083028 454554.44672682777),7.172630943478712e-05
8129,512554060,POINT (256358.08691405284 577171.2644929502),3.9029042746174264e-05
8130,513554051,POINT (256699.92672153245 577281.8964784201),1.0837091172849848e-05
8131,600092009,POINT (87728.54945849592 411027.6601420205),6.434704858367247e-05
8132,231198121,POINT (115770.85151126944 399406.76723503193),0.0
8133,219431089,POINT (109550.81385233803 515546.7680051643),4.48709847650423e-06
8134,220430094,POINT (110230.81398917988 515027.7679870892),7.628199208603162e-06
8135,159167056,POINT (79849.15781080452 383866.3685396647),5.095795904135458e-05
8136,160167102,POINT (80329.17043408041 383954.2575204455),0.0
8137,408408123,POINT (204483.8271227932 504416.72696125513),0.0
8138,409538177,POINT (204695.6145663269 569247.3055826019),0.0
8139,330327063,POINT (165365.9301393069 464001.8621658204),0.0005003014931178953
8140,228188100,POINT (114194.81581539693 394414.7672541426),4.6390903667450475e-05
8141,391199037,POINT (195944.81070366793 399697.76477516675),0.0
8142,277320097,POINT (138916.6803588985 460492.85859573685),4.990085754418001e-05
8143,395185120,POINT (197603.5048569304 392569.84868777875),0.0
8144,395184069,POINT (197856.7907770257 392235.089679753),1.92565510950522e-05
8145,600077443,POINT (81153.99370140414 447851.7638076142),2.0531584968131667e-05
8146,600077425,POINT (81118.1400504714 447784.6681086871),0.0
8147,301360030,POINT (150859.5656058728 480257.5237095292),5.633252504873656e-05
8148,301360032,POINT (150938.00460757673 480323.89170727466),7.342344808314941e-06
8149,288342090,POINT (144380.2230449956 471216.6408454387),0.00013689941032863409
8150,276302081,POINT (138292.3398524916 451336.0109361408),8.43267113684024e-05
8151,498345113,POINT (249323.7217076271 472751.73297104676),3.4823252858696704e-05
8152,312323087,POINT (156455.45806126588 461714.28889059875),3.8123879049557525e-05
8153,312323064,POINT (156305.67807395247 461451.4224335249),0.00013993584275620854
8154,178263146,POINT (89262.03767296292 431658.18451914104),4.1348555002867345e-05
8155,250355040,POINT (125022.6053978441 477894.2725314486),2.4229973086568505e-05
8156,169272098,POINT (84865.03909984928 436092.84971463686),5.7247232517735984e-05
8157,473543088,POINT (236682.1701588968 571646.4465027164),0.0
8158,473542056,POINT (236874.85168769964 571343.7693151055),1.8277854374645567e-05
8159,394284072,POINT (197115.37562243987 442323.5090827015),5.222021664212506e-05
8160,387216094,POINT (193786.52062943805 408306.6478950658),5.538770768688237e-06
8161,8161,POINT (233609.98460382456 580279.0244478397),0.0
8162,467560146,POINT (233617.52559434972 580222.336447459),0.0
8163,600048502,POINT (197006.83806286976 395546.9008708392),6.146621586651252e-06
8164,600048481,POINT (196966.87516725916 395499.02128147986),0.0
8165,600125723,POINT (80188.53185197839 391715.7480194269),1.522130752635595e-05
8166,600125724,POINT (80174.98760121144 391715.58690998843),1.6262297531693515e-05
8167,216374053,POINT (108456.86239555365 487304.6289493645),0.0
8168,312176119,POINT (156528.28179910424 388324.4247727912),0.000456314963049256
8169,139222090,POINT (69971.40408979321 411244.9576294311),2.9889944302942233e-06
8170,139222084,POINT (69902.18423831981 411167.721151772),2.760580346498455e-06
8171,500456015,POINT (250052.3445003912 528031.0070209309),1.049687168637215e-05
8172,448347052,POINT (224091.62668929834 473888.44720526563),0.0
8173,379054070,POINT (189820.97649646353 327086.5804619347),5.097638394004898e-05
8174,371084018,POINT (185579.88923707444 342194.777180137),2.4000327882981607e-05
8175,371084019,POINT (185592.35822987705 342096.9451817144),8.024235768851e-06
8176,331558105,POINT (165611.2570249879 579367.8829069008),8.086057117117048e-06
8177,210397273,POINT (105311.63278015425 498984.4731703249),4.79250727056577e-06
8178,277277040,POINT (138989.77250821763 438826.56380077306),9.557341835441612e-05
8179,132278022,POINT (66331.27283267818 438964.7804325801),3.852762738568809e-05
8180,132277002,POINT (66391.69881921959 438943.6204302276),1.3794848848426203e-05
8181,394348064,POINT (197151.31390077408 474197.47422826505),2.961474084177342e-05
8182,392217089,POINT (196496.7752548777 408679.10983112146),0.0
8183,248253053,POINT (124331.04974520487 426611.2031818034),8.453326065394177e-05
8184,171264078,POINT (85706.73149916144 432239.7016591071),0.0003052898259840945
8185,239387154,POINT (119799.77331486612 493783.2247291737),0.0001579559900049341
8186,311176087,POINT (155606.4888036902 388362.3698011644),0.00024143760362154305
8187,121216004,POINT (60967.840004972095 408062.7695050329),1.507824339221243e-05
8188,259470066,POINT (129633.81640563549 535389.7673323174),0.0
8189,357555016,POINT (178921.37584026856 577791.8944604971),0.0
8190,220180153,POINT (110380.35570576323 390285.23036824627),0.0
8191,212246195,POINT (106055.20481506202 423194.26881422754),1.1921585480040697e-05
8192,392493102,POINT (196178.8206854463 546938.7650339664),0.0
8193,392494080,POINT (196103.20167653842 547095.0250357563),3.9557005919551595e-06
8194,353272018,POINT (176736.7941687951 436488.351606475),8.41652674316132e-05
8195,193275061,POINT (96665.0585354398 438081.7842850373),0.00026162258962631813
8196,281257001,POINT (140924.11020067334 428881.32563776965),0.00015310283822609085
8197,316158019,POINT (158378.27148934547 379458.1636793066),0.00019526956626668489
8198,506527145,POINT (253421.88425406718 563747.9246098399),1.4526206899569745e-05
8199,394347163,POINT (197414.81588223207 473811.7652193032),0.0
8200,436280140,POINT (218338.3630953639 440045.92451230827),4.57001371688302e-05
8201,276303247,POINT (138141.04086320795 451692.66794406436),6.231759403663104e-05
8202,276303144,POINT (138247.30786173086 451671.7599403895),0.0005386399408220892
8203,508570067,POINT (254406.13664908847 585390.3078120917),1.933914563006427e-06
8204,179277345,POINT (89504.99169912557 438846.6235562161),7.929123110855769e-05
